// Musket Ridge 2015 MISGA Schedule
23213071109218;7/11/2013 9:00:00 AM;Away;Piney Branch CC;$45*;9:00 a;7/7/2013 12:00:00 PM;410-239-7115 ext 2;25;Green Tees;;5/18/2013 9:00:00 AM
23213071509227;7/15/2013 9:00:00 AM;MISGA;Division II ABCD at Westminster National;$40;9:00 a;6/15/2013 12:00:00 PM;;60;;;5/16/2013 9:00:00 AM
23213071709642;7/17/2013 9:00:00 AM;Away;Fairway Hills GC;$35*;9:00 a;6/25/2013 12:00:00 PM;410-730-1112;20;;;5/4/2013 9:00:00 AM
23213072210217;7/22/2013 10:00:00 AM;MISGA;Division II Pro-Am at Hunt Valley CC;;10:00 a;6/22/2013 12:00:00 PM;;12;;;5/23/2013 9:00:00 AM
23213072508232;7/25/2013 8:30:00 AM;Home;Challedon GC, Holly Hills CC;$45;8:30 a;7/21/2013 12:00:00 PM;301-293-9930, x110;60;R89;;6/1/2013 9:00:00 AM
23213073008232;7/30/2013 8:30:00 AM;Home;Montgomery CC, Quail Valley CC, Univ. of Maryland GC;$45;8:30 a;7/26/2013 12:00:00 PM;301-293-9930, x110;60;R89;;6/8/2013 9:00:00 AM
23213080108219;8/1/2013 8:30:00 AM;Away;Rolling Road CC;$43*;8:30 a;7/28/2013 12:00:00 PM;410-747-6070;50;R89;;6/8/2013 9:00:00 AM
23213080609435;8/6/2013 9:00:00 AM;Away;Kenwood CC;$45*;9:00 a;8/2/2013 12:00:00 PM;301-320-3605/6;30;;;6/15/2013 9:00:00 AM
23213080708216;8/7/2013 8:30:00 AM;Away;Holly Hills CC;$50*;8:30 a;8/3/2013 12:00:00 PM;301-694-7210;60;;;6/15/2013 9:00:00 AM
23213080809231;8/8/2013 9:00:00 AM;Away;Cress Creek CC;$39*;9:00 a;8/4/2013 12:00:00 PM;304-876-3375, ext 1;50;;;6/15/2013 9:00:00 AM
23213081408232;8/14/2013 8:30:00 AM;Home;Bowie G&CC, Fountain Head CC;$45;8:30 a;8/10/2013 12:00:00 PM;301-293-9930, x110;60;R89;;6/22/2013 9:00:00 AM
23213081508226;8/15/2013 8:45:00 AM;Away;Quail Valley CC;$35;8:45 a;8/9/2013 12:00:00 PM;717-359-8453;30;;;6/22/2013 9:00:00 AM
23213081909440;8/19/2013 9:00:00 AM;MISGA;State Past Presidents (ABCD) Tournament at Norbeck CC;;9:00 a;7/20/2013 12:00:00 PM;;12;;;6/20/2013 9:00:00 AM
23213082109441;8/21/2013 9:00:00 AM;Away;Leisure World;$39*;9:00 a;8/17/2013 12:00:00 PM;301-598-1570;30;R100;;6/29/2013 9:00:00 AM
23213082208219;8/22/2013 8:30:00 AM;Away;Rolling Road CC;$43*;8:30 a;8/17/2013 12:00:00 PM;410-747-6070;50;R89;;6/29/2013 9:00:00 AM
23213082209610;8/22/2013 9:00:00 AM;Away;Bay Hills;$39;9:00 a;8/17/2013 12:00:00 PM;410-974-0669;50;;;6/29/2013 9:00:00 AM
23213082609309;8/26/2013 9:00:00 AM;MISGA;State Two Man Tournament at Prospect Bay GC;;9:00 a;7/27/2013 12:00:00 PM;;12;;;6/27/2013 9:00:00 AM
23213082909645;8/29/2013 9:00:00 AM;Away;Cross Creek GC;$43*;9:00 a;8/23/2013 12:00:00 PM;301-595-8901;50;;;7/6/2013 9:00:00 AM
23213090309232;9/3/2013 9:00:00 AM;Home;Compass Pointe GC, Piney Branch CC, Sparrows Point CC;$45;9:00 a;8/30/2013 12:00:00 PM;301-293-9930, x110;60;R89;;7/13/2013 9:00:00 AM
23213090309309;9/3/2013 9:00:00 AM;MISGA;State Two Man (Rain Date) at Prospect Bay GC;;9:00 a;8/4/2013 12:00:00 PM;;12;;;7/5/2013 9:00:00 AM
23213090409642;9/4/2013 9:00:00 AM;Away;Fairway Hills GC;$35*;9:00 a;9/1/2013 12:00:00 PM;410-730-1112;35;;;7/13/2013 9:00:00 AM
23213090509440;9/5/2013 9:00:00 AM;MISGA;State Past Presidents (ABCD) (Rain Date) at Norbeck CC;;9:00 a;8/6/2013 12:00:00 PM;;12;;;7/7/2013 9:00:00 AM
23213091009232;9/10/2013 9:00:00 AM;Home;Bay Hills, Bretton Woods CC, Challedon GC;$45;9:00 a;9/6/2013 12:00:00 PM;301-293-9930, x110;60;R89;;7/20/2013 9:00:00 AM
23213091108900;9/11/2013 8:00:00 AM;MISGA;Summer Frolic Sep 11-12 at Heritage Hills Golf Resort, York, PA;;8:00 a;8/12/2013 12:00:00 PM;;20;;;7/13/2013 9:00:00 AM
23213091208214;9/12/2013 8:30:00 AM;Away;Beaver Creek CC;$38*;8:30 a;9/8/2013 12:00:00 PM;301-733-5152;50;;;7/20/2013 9:00:00 AM
23213091708224;9/17/2013 8:30:00 AM;Away;Glade Valley GC;$37*;8:30 a;9/12/2013 12:00:00 PM;301-898-5555;50;;;7/27/2013 9:00:00 AM
23213091809645;9/18/2013 9:00:00 AM;Away;Cross Creek GC;$43*;9:00 a;9/12/2013 12:00:00 PM;301-595-8901;50;;;7/27/2013 9:00:00 AM
23213091909434;9/19/2013 9:00:00 AM;Away;Hobbits Glen GC;$43*;9:00 a;9/11/2013 12:00:00 PM;410-730-5980;30;;;7/27/2013 9:00:00 AM
23213092409232;9/24/2013 9:00:00 AM;Home;Rattlewood GC;$45;9:00 a;9/20/2013 12:00:00 PM;301-293-9930, x110;60;R89;;8/3/2013 9:00:00 AM
23213092508229;9/25/2013 8:30:00 AM;Away;Rattlewood GC;$35;8:30 a;9/21/2013 12:00:00 PM;301-607-9000;30;;;8/3/2013 9:00:00 AM
23213092609220;9/26/2013 9:00:00 AM;Away;Sparrows Point CC;$45*;9:00 a;9/22/2013 12:00:00 PM;410-477-3636;8;;;8/3/2013 9:00:00 AM
23213100109232;10/1/2013 9:00:00 AM;Home;Hobbits Glen GC, Holly Hills CC;$45;9:00 a;9/27/2013 12:00:00 PM;301-293-9930, x110;60;R89;;8/10/2013 9:00:00 AM
23213100208442;10/2/2013 8:30:00 AM;Away;Bretton Woods CC;$45*;8:30 a;9/28/2013 12:00:00 PM;301-948-3357, ext 310;50;;;8/10/2013 9:00:00 AM
23213100808438;10/8/2013 8:45:00 AM;Away;Montgomery CC;$42*;8:45 a;10/4/2013 12:00:00 PM;240-912-9529;50;R100;;8/17/2013 9:00:00 AM
23213100909646;10/9/2013 9:00:00 AM;Away;Compass Pointe GC;$39;9:00 a;10/5/2013 12:00:00 PM;410-255-7764;25;;;8/17/2013 9:00:00 AM
23213101009220;10/10/2013 9:00:00 AM;Away;Sparrows Point CC;$45*;9:00 a;10/6/2013 12:00:00 PM;410-477-3636;30;;;8/17/2013 9:00:00 AM
23213101509232;10/15/2013 9:00:00 AM;Home;MR MISGA Championship (Closing Day) & Meeting;$45;9:00 a;10/11/2013 12:00:00 PM;301-293-9930, x110;60;R89;;8/24/2013 9:00:00 AM
